"run","Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
3,1711382.062330854,3758686.471779409,2031787.9932742235,0.0
3,1711382.062330854,3764442.8000410926,2046283.862561038,0.0
3,1711382.062330854,3770169.9964993596,2060779.7318478532,0.0
3,1711382.062330854,3775867.964048199,2074152.7876989732,0.0
3,1711382.062330854,3781540.347969362,2087439.776055211,0.0
3,1711382.062330854,3787187.3498757426,2100726.7644114485,0.0
3,1711382.062330854,3792808.8851606236,2114013.7527676863,0.0
3,1711382.062330854,3798404.868935267,2127300.741123924,0.0
3,1711382.062330854,3803975.2160279714,2140587.729480162,0.0
3,1711382.062330854,3809519.840983131,2151975.0935127186,0.0
3,1711382.062330854,3815044.9901413657,2166236.0412452416,0.0
3,1711382.062330854,3820541.0199710187,2179334.1929841004,0.0
3,1711382.062330854,3826011.7093943087,2191096.70447717,0.0
3,1711382.062330854,3831461.4260773663,2202507.964256977,0.0
3,1711382.062330854,3836891.2709501004,2102843.5445658755,0.0
3,1711382.062330854,3842671.4300380494,2115060.6631111884,0.0
3,1711382.062330854,3848430.1325944713,2127277.7816565013,0.0
3,1711382.062330854,3854167.307097598,2139494.900201814,0.0
3,1711382.062330854,3859882.8817872507,2151712.0187471267,0.0
3,1711382.062330854,3865576.784664051,2163929.1372924396,0.0
3,1711382.062330854,3871248.943488623,2176146.2558377525,0.0
3,1711382.062330854,3876899.285780793,2187828.7692227797,0.0
3,1711382.062330854,3882529.5208359864,2058657.9864790451,0.0
3,1711382.062330854,3888609.092617177,2070555.9933148245,0.0
3,1711382.062330854,3894669.2696148506,2082454.0001506035,0.0
3,1711382.062330854,3900709.9871797324,2094352.006986382,0.0
3,1711382.062330854,3906731.180447043,2106250.013822161,0.0
3,1805059.2628796557,3819055.583786991,2118148.02065794,1.0
3,1805059.2628796557,3824725.2756640874,2129591.7131424695,1.0
3,1805059.2628796557,3830375.7208724935,2141035.405626999,1.0
3,1805059.2628796557,3836006.855256645,2152479.098111529,1.0
5,0.0,3895131.049718201,3860601.755889411,0.0
5,0.0,3895246.147364297,3834656.568138578,0.0
5,0.0,3895448.112628382,3817117.11780166,0.0
5,0.0,3895709.215944472,3822626.8824120746,0.0
5,0.0,3895952.8237229134,3768815.443444038,0.0
5,0.0,3896376.6149905096,3715027.622999196,0.0
5,0.0,3896981.1116304803,3709038.41695548,0.0
5,0.0,3897607.5872793975,3611968.6823889636,0.0
5,0.0,3898559.7169623654,3459616.3851013514,0.0
5,0.0,3900022.8614019025,3438440.970600407,0.0
5,0.0,3901561.4677045736,3372303.9077595593,0.0
5,14654.177046316025,3888671.4825247414,3270224.826271386,0.0
5,14654.177046316025,3890732.9713789187,3166274.519358159,0.0
5,14654.177046316025,3893147.8328856546,3146037.1611196566,0.0
5,14654.177046316025,3895638.201791542,3157709.1621818203,0.0
5,14654.177046316025,3898097.9652569075,3140387.587624445,0.0
5,14654.177046316025,3900623.6665156824,3074716.085676164,0.0
5,14654.177046316025,3903376.691785147,3014583.5304933297,0.0
5,42698.20052643672,3878295.312176,2985891.8470941167,0.0
5,42698.20052643672,3881269.9903929387,2792354.84161869,0.0
5,42698.20052643672,3884899.70755552,2734801.93203161,0.0
5,42698.20052643672,3888733.366807267,2748229.023864333,0.0
5,61748.537816524055,3873484.710660323,2631387.270399694,0.0
5,61748.537816524055,3877625.035461191,2549552.583472875,0.0
5,90973.63667478565,3852826.8447762243,2563172.093571701,0.0
5,90973.63667478565,3857125.693946907,2576135.206906861,0.0
5,90973.63667478565,3861395.66223704,2588996.145674637,0.0
5,90973.63667478565,3865636.9939589156,2354069.9939525435,0.0
5,90973.63667478565,3870675.5506256027,2367243.1950706695,0.0
5,90973.63667478565,3875686.991810786,2380416.396188795,0.0
5,90973.63667478565,3880671.227129526,2304034.001813201,0.0
5,90973.63667478565,3885926.684547248,2227195.3659450132,0.0
5,90973.63667478565,3891455.7889425885,2241359.071752162,0.0
5,90973.63667478565,3896956.1113332235,2255522.7775593107,0.0
5,90973.63667478565,3902427.5557791367,2232136.594899119,0.0
5,90973.63667478565,3907995.192315404,2246979.6768772695,0.0
5,90973.63667478565,3913531.9107001973,2261822.7588554206,0.0
5,90973.63667478565,3919037.607873014,2097067.8892683515,0.0
5,138426.03330536972,3877658.4436377785,2112035.3360724463,0.0
5,138426.03330536972,3883543.85399633,2126544.0655041374,0.0
5,138426.03330536972,3889400.5199579704,2140727.707459333,0.0
5,138426.03330536972,3895229.4293329655,2154891.8111029943,0.0
5,138426.03330536972,3901030.5547270663,2169055.914746656,0.0
5,138426.03330536972,3906803.8035270004,2067502.0999469142,0.0
5,138426.03330536972,3912934.809205602,1711971.9160042375,0.0
5,138426.03330536972,3920271.352182939,1728723.697836415,0.0
5,138426.03330536972,3927576.5110307615,1745404.8469250568,0.0
5,138426.03330536972,3934850.4165777806,1640511.4306842382,0.0
5,138426.03330536972,3942498.213197427,1607776.6972095966,0.0
5,138426.03330536972,3950280.6182507193,1599827.5839858593,0.0
5,138426.03330536972,3958115.461698268,1607695.4096674619,0.0
5,138426.03330536972,3965950.1952050384,1627224.778665568,0.0
5,138426.03330536972,3973745.946593503,1646754.1476636739,0.0
5,138426.03330536972,3981502.585923271,1666283.516661779,0.0
5,138426.03330536972,3989219.982820809,1685812.8856598851,0.0
5,138426.03330536972,3996898.006478012,1705025.2722607409,0.0
5,138426.03330536972,4004537.5822587362,1600440.5540816765,0.0
5,138426.03330536972,4012551.2390193264,1616242.7260922375,0.0
5,138426.03330536972,4020538.9340624176,1634861.948917459,0.0
5,138426.03330536972,4028491.190679567,1653095.1203503492,0.0
5,138426.03330536972,4036409.177580665,1589286.1582284488,0.0
5,138426.03330536972,4044566.254311839,1606834.533592192,0.0
5,138426.03330536972,4052692.0267142383,1624108.4326461728,0.0
5,138426.03330536972,4060787.3053611317,1641172.4596618921,0.0
5,138426.03330536972,4068852.6881801295,1657297.7947563627,0.0
5,138426.03330536972,4076891.204491542,1672526.1246803137,0.0
5,206392.80237258808,4016938.985690362,1661072.354117273,0.0
5,206392.80237258808,4024791.874462272,1675287.6064558735,0.0
5,206392.80237258808,4032623.555355627,1667682.8476894628,0.0
5,206392.80237258808,4040506.691047848,1682210.2530352436,0.0
5,206392.80237258808,4048367.6791745573,1668671.4393741637,0.0
5,206392.80237258808,4056299.9999738913,1593446.1007372104,0.0
5,206392.80237258808,4064509.5129713477,1609997.8884225376,0.0
5,206392.80237258808,4072691.2183865095,1626549.676107866,0.0
5,308211.3811214868,3979026.44477854,1643101.4637931942,0.0
5,308211.3811214868,3986812.8613818255,1523266.0199361588,0.0
5,308211.3811214868,3995024.684186644,1540389.4809584012,0.0
5,308211.3811214868,4003206.8015307393,1557512.941980644,0.0
5,308211.3811214868,4011359.114395906,1574636.4030028868,0.0
5,308211.3811214868,4019481.5234338827,1591759.8640251295,0.0
5,308211.3811214868,4027573.9289652454,1608883.3250473714,0.0
5,308211.3811214868,4035636.2309783055,1626006.7860696143,0.0
5,308211.3811214868,4043668.3291280014,1643130.2470918568,0.0
5,308211.3811214868,4051670.122734789,1660253.7081140995,0.0
5,308211.3811214868,4059641.5107835243,1559488.9892959166,0.0
5,308211.3811214868,4067975.352521817,1560863.0234088262,0.0
5,389190.59620108554,3995353.178539262,1578794.6968014964,0.0
5,389190.59620108554,4003408.3734783875,1581556.4024853758,0.0
5,389190.59620108554,4011481.2133816974,1599232.919658612,0.0
5,418951.1317051304,3989761.505523397,1616909.4368318482,0.0
5,418951.1317051304,3997671.0124190347,1634044.5221601627,0.0
5,418951.1317051304,4005549.7673865655,1651179.6074884771,0.0
5,418951.1317051304,4013397.667919559,1668314.6928167911,0.0
5,418951.1317051304,4021214.6111699017,1685449.7781451053,0.0
5,437827.45042951516,4010124.1752222665,1702584.8634734198,0.0
5,437827.45042951516,4017815.9729280965,1719167.3869934075,0.0
5,437827.45042951516,4025478.1348812124,1734669.2270254823,0.0
5,437827.45042951516,4033114.1645740643,1749349.001888863,0.0
5,437827.45042951516,4040726.715116349,1764028.7767522442,0.0
5,437827.45042951516,4048315.7082442306,1778708.5516156252,0.0
5,437827.45042951516,4055881.065432992,1793388.326479006,0.0
5,437827.45042951516,4063422.707896172,1801983.4892264516,0.0
5,437827.45042951516,4070960.8386250706,1816868.6175636328,0.0
5,437827.45042951516,4078474.4793619425,1831753.7459008147,0.0
5,437827.45042951516,4085963.54847348,1846638.8742379956,0.0
5,437827.45042951516,4093427.9640542655,1861524.0025751775,0.0
5,437827.45042951516,4100867.6439258624,1876409.1309123584,0.0
5,437827.45042951516,4108282.5056359065,1891215.8191105165,0.0
5,437827.45042951516,4115672.7279243255,1905110.002954959,0.0
5,437827.45042951516,4123041.2703408906,1919004.1867994019,0.0
5,488842.18181740347,4079373.3292314736,1932898.3706438448,0.0
5,488842.18181740347,4086528.245760099,1944390.4740807745,0.0
5,488842.18181740347,4093668.7049990306,1958065.4736314295,0.0
5,488842.18181740347,4100787.382436922,1971740.4731820847,0.0
5,488842.18181740347,4107884.205467772,1984886.7754403767,0.0
5,488842.18181740347,4114960.863567863,1928649.768078226,0.0
5,488842.18181740347,4122248.5672194962,1941953.2313374106,0.0
5,488842.18181740347,4129516.2183391037,1955256.6945965954,0.0
5,488842.18181740347,4136763.750084912,1968560.1578557799,0.0
5,488842.18181740347,4143991.0953923427,1981326.871619473,0.0
5,488842.18181740347,4151199.976138252,1994076.4643145092,0.0
5,488842.18181740347,4158390.3878443306,2006785.9021820342,0.0
5,488842.18181740347,4165562.4027965395,2019330.14140327,0.0
5,488842.18181740347,4172716.5103345173,2031874.3806245052,0.0
5,488842.18181740347,4179852.6507668844,2015157.5575782459,0.0
5,488842.18181740347,4187068.301077513,2028541.8841201363,0.0
5,488842.18181740347,4194263.3891340373,2041926.2106620271,0.0
5,551941.2045548129,4138338.823658202,2055148.2795384396,0.0
5,551941.2045548129,4145282.792138601,2067836.269207503,0.0
5,551941.2045548129,4152207.613881705,2080524.2588765672,0.0
5,551941.2045548129,4159113.225065056,2093212.248545631,0.0
5,551941.2045548129,4165999.561653454,2105900.2382146954,0.0
5,551941.2045548129,4172866.5593982507,2118588.227883759,0.0
5,551941.2045548129,4179714.153836632,2131122.108378552,0.0
5,551941.2045548129,4186542.793988159,2143604.7445738157,0.0
5,551941.2045548129,4193352.5874862066,2059003.0408270974,0.0
5,551941.2045548129,4200467.0859750705,2072691.6584859656,0.0
5,668544.3033708297,4090956.571917351,2086380.2761448342,0.0
5,668544.3033708297,4097638.4929032596,2099904.662013325,0.0
5,668544.3033708297,4104297.605672892,2113429.0478818147,0.0
5,668544.3033708297,4110933.8341988632,2126953.433750305,0.0
5,668544.3033708297,4117547.1022003586,2140477.8196187946,0.0
5,668544.3033708297,4124137.3331422973,2143728.283256135,0.0
5,668544.3033708297,4130738.6966419183,2157996.604057627,0.0
5,668544.3033708297,4137314.5036172,2172264.9248591196,0.0
5,668544.3033708297,4143864.6688797264,2186533.2456606124,0.0
5,668544.3033708297,4150389.106957124,2200801.566462104,0.0
5,711981.2381001054,4113450.7973628314,2215069.8872635965,0.0
5,711981.2381001054,4119778.7337298286,2192925.7852305295,0.0
5,711981.2381001054,4126201.576891494,2206742.7339181066,0.0
5,711981.2381001054,4132599.7730347384,2220065.6418481437,0.0
5,711981.2381001054,4138974.886805361,2231950.3608822105,0.0
5,711981.2381001054,4145331.635225105,2245848.9974953937,0.0
5,711981.2381001054,4151663.244017537,2259747.6341085783,0.0
5,711981.2381001054,4157969.6293839,2273365.9397663297,0.0
5,711981.2381001054,4164251.6416826257,2286688.8476963663,0.0
5,711981.2381001054,4170510.1843292466,2299736.3178640762,0.0
5,711981.2381001054,4176746.097217464,2311649.802799898,0.0
5,711981.2381001054,4182963.0848655235,2323442.7734520347,0.0
5,744354.2818596105,4156788.442144063,2335235.7441041702,0.0
5,744354.2818596105,4162860.284470862,2346588.9097239515,0.0
5,744354.2818596105,4168914.5223866864,2357708.7012535124,0.0
5,744354.2818596105,4174951.8751237965,2367008.979029526,0.0
5,744354.2818596105,4180978.3514441107,2376236.7460445645,0.0
5,744354.2818596105,4186994.1567954426,2385464.5130596017,0.0
5,744354.2818596105,4192999.2556078956,2165140.094006995,0.0
5,744354.2818596105,4199758.786146565,2174972.4148863913,0.0
5,744354.2818596105,4206508.074050766,2184804.735765787,0.0
5,744354.2818596105,4213247.085178383,2125510.883468293,0.0
5,744354.2818596105,4220206.20585075,2135739.043831332,0.0
5,744354.2818596105,4227154.4297241485,2145765.7735987836,0.0
5,883643.8000772183,4094802.873693625,1967393.8084444809,0.0
5,883643.8000772183,4101894.237244456,1977738.333516145,0.0
5,883643.8000772183,4108974.7569235507,1988082.8585878087,0.0
5,883643.8000772183,4116044.39658467,1998427.3836594727,0.0
5,883643.8000772183,4123103.1199610876,2008771.9087311365,0.0
5,883643.8000772183,4130150.890665187,2019116.4338028005,0.0
5,883643.8000772183,4137187.672188062,2029460.958874464,0.0
5,883643.8000772183,4144213.427899108,2039743.2177188995,0.0
5,883643.8000772183,4151228.3285997086,2049882.3893167633,0.0
5,883643.8000772183,4158232.815063985,2060021.5609146268,0.0
5,883643.8000772183,4165226.8525778158,2070160.73251249,0.0
5,883643.8000772183,4172210.406311367,2080299.9041103534,0.0
5,883643.8000772183,4179183.4413187047,2090439.0757082168,0.0
5,883643.8000772183,4186145.9225374064,2100578.247306081,0.0
5,957691.4306079927,4119050.1842574035,2110717.418903944,0.0
5,957691.4306079927,4125744.6268085823,2120592.6984827756,0.0
5,957691.4306079927,4132428.466569668,2130467.9780616076,0.0
5,957691.4306079927,4139101.668198028,2140343.257640439,0.0
5,957691.4306079927,4145764.1962332204,2149912.330892011,0.0
5,957691.4306079927,4152417.0357843577,2159470.7748890743,0.0
5,957691.4306079927,4159060.189987343,2169029.2188861375,0.0
5,957691.4306079927,4165693.626557681,2019232.9884024763,0.0
5,957691.4306079927,4172848.4953515315,2029669.7875014713,0.0
5,957691.4306079927,4179992.424377698,2040106.5866004673,0.0
5,957691.4306079927,4187125.3771702894,2050543.3856994628,0.0
5,957691.4306079927,4194247.317141859,2060980.184798459,0.0
5,957691.4306079927,4201358.207583004,2071416.9838974546,0.0
5,957691.4306079927,4208458.011661956,2081853.7829964506,0.0
5,957691.4306079927,4215546.692424174,2092290.582095446,0.0
5,957691.4306079927,4222624.212791937,2102727.381194442,0.0
5,957691.4306079927,4229690.535563929,2113164.1802934376,0.0
5,957691.4306079927,4236745.62341483,2123600.9793924335,0.0
5,957691.4306079927,4243789.438894905,2133942.843000883,0.0
5,957691.4306079927,4250822.260881219,2143959.7894885647,0.0
5,957691.4306079927,4257845.135785862,2153976.7359762467,0.0
5,957691.4306079927,4264858.030451894,2068522.6187785745,0.0
5,957691.4306079927,4272179.148490804,2079596.2337815755,0.0
5,957691.4306079927,4279487.758206503,2089945.5421467023,0.0
5,957691.4306079927,4286786.232260035,2100206.230784094,0.0
5,1056378.1922465628,4195388.0706263855,2110466.9194214856,0.0
5,1056378.1922465628,4202337.807797069,2119941.9396696542,0.0
5,1194162.776142846,4071494.5434612106,2129416.959917824,0.0
5,1194162.776142846,4077968.1354063554,2138598.5401186985,0.0
5,1194162.776142846,4084432.70072398,2147780.120319573,0.0
5,1194162.776142846,4090888.209325329,2156961.700520448,0.0
5,1194162.776142846,4097334.631021345,2166143.2807213226,0.0
5,1194162.776142846,4103771.9355223454,2161587.172997501,0.0
5,1194162.776142846,4110245.8847307623,2171663.0385869304,0.0
5,1194162.776142846,4116707.8275512415,2181738.90417636,0.0
5,1194162.776142846,4123157.7239624914,2191814.7697657887,0.0
5,1194162.776142846,4129595.533809813,2201890.635355218,0.0
5,1203629.6210527557,4126554.371894752,2211966.500944647,0.0
5,1254462.7516728519,4082103.2008444904,2221148.0811455217,0.0
5,1254462.7516728519,4088306.3845768203,2229429.752001785,0.0
5,1254462.7516728519,4094502.640018737,2237711.4228580487,0.0
5,1254462.7516728519,4100691.9440759397,2245993.0937143127,0.0
5,1254462.7516728519,4106874.2735771453,2254274.7645705757,0.0
5,1254462.7516728519,4113049.605273834,2262556.435426839,0.0
5,1254462.7516728519,4119217.915839991,2270703.737050558,0.0
5,1254462.7516728519,4125379.6297692885,2162616.9366976586,0.0
5,1254462.7516728519,4131922.172079528,2171088.084133289,0.0
5,1254462.7516728519,4138458.285706016,2179559.231568919,0.0
5,1254462.7516728519,4144987.949219806,2188030.3790045497,0.0
5,1254462.7516728519,4151511.1411205237,2196501.5264401804,0.0
5,1254462.7516728519,4158027.839836125,2204972.6738758106,0.0
5,1254462.7516728519,4164538.0237226593,2213443.821311441,0.0
5,1254462.7516728519,4171041.671064031,2221914.9687470715,0.0
5,1254462.7516728519,4177538.760071753,2230386.116182702,0.0
5,1254462.7516728519,4184029.268884717,2238502.053802842,0.0
7,0.0,3895131.0497182007,3835996.04940758,0.0
7,0.0,3895328.1663859035,3804476.7851252537,0.0
7,0.0,3895631.0043234387,3782476.3821794377,0.0
7,0.0,3896008.186397252,3728597.6663218443,0.0
7,4387.539315489232,3892178.682148681,3620599.5123657053,0.0
7,4387.539315489232,3893083.9460479575,3482234.023045516,0.0
7,5068.0018058223695,3893772.9833009657,3334450.3041915926,0.0
7,5068.0018058223695,3895637.3922313307,3050390.312907328,0.0
7,5068.0018058223695,3898454.8824957446,2926795.8225029213,0.0
7,6995.355961794613,3899766.3918730807,2762752.2061731685,0.0
7,6995.355961794613,3903556.4391587474,2561087.46133554,0.0
7,6995.355961794613,3908031.3357514916,2188548.028107401,0.0
7,6995.355961794613,3913762.9467769717,2077774.0321885655,0.0
7,6995.355961794613,3919882.9098256,2026524.3089734933,0.0
7,6995.355961794613,3926194.1051617735,1978225.2958974638,0.0
7,19726.782913553117,3919955.90757423,1989775.8230818175,0.0
7,36344.22053863532,3909772.4035641225,1637906.9943347208,0.0
7,36344.22053863532,3917345.2882615537,1596356.7525395155,0.0
7,80844.16753438461,3880581.9697182113,1371984.8271075152,0.0
7,91498.22301571406,3878289.9047122514,1231474.5177520004,0.0
7,91498.22301571406,3887112.622668785,1125812.5129692908,0.0
7,91498.22301571406,3896316.956367784,1085137.010372761,0.0
7,91498.22301571406,3905687.556187767,1116333.4223073882,0.0
7,91498.22301571406,3914985.4033007026,1145692.4332503097,0.0
7,91498.22301571406,3924216.379867538,1175051.444193231,0.0
7,91498.22301571406,3933380.2629864514,1204061.9823924717,0.0
7,91498.22301571406,3942477.9905884317,1214091.3649108752,0.0
7,109056.75814421465,3934014.077545523,1242252.0387775449,0.0
7,109056.75814421465,3942986.6176747503,1214975.054288417,0.0
7,109056.75814421465,3952079.989552705,1241342.930358706,0.0
7,109056.75814421465,3961115.779750018,1267447.7670617574,0.0
7,109056.75814421465,3970094.6731256465,1293388.1266446216,0.0
7,109056.75814421465,3979017.0282805827,1285159.4171500388,0.0
7,109056.75814421465,3987996.553651017,1312015.7121685918,0.0
7,109056.75814421465,3996916.4897892936,1269903.0336113542,0.0
7,109056.75814421465,4006006.5346432202,1297528.4356608498,0.0
7,109056.75814421465,4015034.7949731615,1190977.102116769,0.0
7,243898.2431968703,3889606.8355633602,1217318.487810727,0.0
7,243898.2431968703,3898514.463389203,1242236.6793318863,0.0
7,245436.23675656985,3905830.729109695,1267154.8708530457,0.0
7,245436.23675656985,3914626.315303884,1291315.7317716728,0.0
7,245436.23675656985,3923370.683915658,1314988.4532946807,0.0
7,325731.2081430078,3851770.3199646235,1311294.3355729145,0.0
7,325731.2081430078,3860238.5732459296,1262659.113356646,0.0
7,357912.4456669366,3836715.933921632,1245929.6459096852,0.0
7,440093.2201587048,3763171.1137232375,1252340.9846935924,0.0
7,440093.2201587048,3771540.5474866694,1140907.5371448342,0.0
7,440093.2201587048,3780309.324187809,1165638.7432945217,0.0
7,440093.2201587048,3789024.892790787,1190083.645785306,0.0
7,489722.3960384602,3748058.85440105,1214307.561793009,0.0
7,489722.3960384602,3756504.6920430763,1209202.1285306455,0.0
7,489722.3960384602,3764995.7005881183,1169234.9719305316,0.0
7,514996.5917358757,3748374.0406528953,1194370.14084048,0.0
7,514996.5917358757,3756887.386985603,1161068.1509093223,0.0
7,514996.5917358757,3765540.1177725256,1186070.774574242,0.0
7,514996.5917358757,3774138.34891652,1210903.9454505409,0.0
7,514996.5917358757,3782682.4635947393,1174153.284725827,0.0
7,514996.5917358757,3791377.5608576364,1199267.2736959928,0.0
7,514996.5917358757,3800017.9284815085,1224381.2626661584,0.0
7,514996.5917358757,3808603.3840342266,1249495.2516363242,0.0
7,514996.5917358757,3817133.7444755537,1274609.2406064903,0.0
7,598572.6560763123,3742032.7618146804,1299723.229576656,0.0
7,697733.2562681452,3651013.1933969744,1324403.0140207382,0.0
7,697733.2562681452,3658768.560661562,1190949.5427523837,0.0
7,697733.2562681452,3666994.6240545935,1185621.6715194425,0.0
7,697733.2562681452,3675265.867229711,1119413.2220213704,0.0
7,697733.2562681452,3683785.376047071,1145976.86171545,0.0
7,697733.2562681452,3692244.73776151,1134465.9622133046,0.0
7,697733.2562681452,3700770.6670133383,1161012.808950328,0.0
7,697733.2562681452,3709236.526540214,1187463.8269748404,0.0
7,697733.2562681452,3717642.4355387664,1089744.2530037763,0.0
7,697733.2562681452,3726402.096147217,1117542.9405595388,0.0
7,697733.2562681452,3735098.2933325088,1145253.028239279,0.0
7,697733.2562681452,3743731.1108828196,1171541.9685763705,0.0
7,824891.7007059415,3625146.6302527124,1197647.8216284052,0.0
7,824891.7007059415,3633238.2929481263,1222733.4980226336,0.0
7,824891.7007059415,3641273.308931212,1247819.1744168622,0.0
7,824891.7007059415,3649251.4893795936,1272904.8508110908,0.0
7,824891.7007059415,3657172.644841489,1297990.5272053196,0.0
7,824891.7007059415,3665036.585233609,1323027.072196959,0.0
7,824891.7007059415,3672843.283610399,1232255.0718004042,0.0
7,830611.5782902299,3675258.700065477,1257232.648284034,0.0
7,830611.5782902299,3683318.7869047485,1281671.7230711223,0.0
7,830611.5782902299,3691324.2771175266,1229922.8768275147,0.0
7,833920.0618225775,3696220.46491948,1254893.6902529383,0.0
7,896647.176651392,3641631.106006221,1216921.7213174333,0.0
7,896647.176651392,3649713.470621849,1240151.7525594065,0.0
7,968981.7449064866,3585410.774760297,1182138.0368300953,0.0
7,968981.7449064866,3593421.683886732,1204640.0884299949,0.0
7,968981.7449064866,3601384.28920492,1227125.2960543388,0.0
7,968981.7449064866,3609298.4858487565,1249479.545919392,0.0
7,968981.7449064866,3617164.5489818547,1271614.4171731793,0.0
7,1052347.280114689,3541617.5142130144,1293702.3467143408,0.0
7,1052347.280114689,3549110.564771343,1239358.3278408705,0.0
7,1052347.280114689,3556809.738894446,1261296.2329425924,0.0
7,1062565.9085657438,3554242.8221298964,1283234.138044314,0.0
7,1062565.9085657438,3561812.851076849,1305144.1548831621,0.0
7,1062565.9085657438,3569335.080064161,1327054.1717220102,0.0
7,1062565.9085657438,3576809.3497586353,1348618.3095336435,0.0
7,1062565.9085657438,3584236.653226053,1370108.4737611776,0.0
7,1062565.9085657438,3591617.0804909356,1391598.6379887122,0.0
7,1062565.9085657438,3598950.4752992764,1413046.4948720778,0.0
7,1115550.7188752452,3553252.0115911993,1433608.485807311,0.0
7,1115550.7188752452,3560317.4900104785,1453432.5252721286,0.0
7,1115550.7188752452,3567340.43989294,1453330.9698953363,0.0
7,1115550.7188752452,3574387.1381262657,1473813.7400312957,0.0
7,1115550.7188752452,3581389.0494532487,1494296.5101672555,0.0
7,1128215.0814077787,3575681.662051669,1514779.2803032147,0.0
7,1200369.5270852884,3510396.890979988,1448831.981499945,0.0
7,1200369.5270852884,3517268.774011589,1469159.0848309856,0.0
7,1200369.5270852884,3524095.8063088567,1489019.3106701358,0.0
7,1357967.5379659287,3373281.383747013,1508826.897492791,0.0
7,1455619.9201476434,3281843.849852813,1527613.3817883604,0.0
7,1455619.9201476434,3287691.284746361,1544180.0817629774,0.0
7,1455619.9201476434,3293502.988756305,1560205.789796228,0.0
7,1455619.9201476434,3299280.646086172,1576225.851273007,0.0
7,1455619.9201476434,3305024.162068884,1509256.994839889,0.0
7,1650101.3343639635,3116528.6384099936,1525552.137023917,0.0
7,1650101.3343639635,3121831.893414614,1541472.249553048,0.0
7,1650101.3343639635,3127099.7588941525,1557392.3620821787,0.0
7,1650101.3343639635,3132332.1168835256,1573312.4746113098,0.0
7,1650101.3343639635,3137528.8490244327,1589232.587140441,0.0
7,1650101.3343639635,3142689.8365640473,1586349.7653740991,0.0
7,1650101.3343639635,3147877.636801346,1602965.5125919988,0.0
7,1650101.3343639635,3153027.3438820443,1619581.2598098984,0.0
7,1650101.3343639635,3158138.8308289526,1635708.9159229142,0.0
7,1650101.3343639635,3163213.5972119723,1651084.175914958,0.0
7,1650101.3343639635,3168254.028616296,1666256.1809839865,0.0
7,1650101.3343639635,3173260.6881084032,1681428.1860530153,0.0
7,1650101.3343639635,3178233.463115255,1696243.974981439,0.0
7,1650101.3343639635,3183173.4280757005,1710476.4444287014,0.0
7,1650101.3343639635,3188082.4180211914,1724708.9138759642,0.0
7,1650101.3343639635,3192960.329701675,1637497.0036740364,0.0
7,1650101.3343639635,3198145.207455101,1652645.4085569873,0.0
7,1724873.4829919038,3128524.724823488,1575951.5033126879,0.0
7,1724873.4829919038,3133699.968895191,1591482.2234699887,0.0
7,1724873.4829919038,3138840.694713275,1607012.9436272895,0.0
7,1724873.4829919038,3143946.7872168957,1622543.66378459,0.0
7,1733291.920716725,3140599.693236849,1638074.383941891,0.0
7,1733291.920716725,3145608.1109344987,1533877.484035355,0.0
7,1733291.920716725,3150980.546357495,1549561.6338580009,0.0
7,1733291.920716725,3156318.6093991613,1565245.7836806462,0.0
7,1749371.2067716417,3145542.8994299727,1580929.9335032925,0.0
7,1749371.2067716417,3150758.275983062,1596378.5865888263,0.0
7,1749371.2067716417,3155939.5416143765,1611827.2396743596,0.0
7,1749371.2067716417,3161086.5826208433,1627275.8927598929,0.0
7,1749371.2067716417,3166199.2849203805,1642724.5458454262,0.0
7,1749371.2067716417,3171277.5340506304,1658173.1989309601,0.0
7,1749371.2067716417,3176321.2151676957,1645322.0994109563,0.0
7,1749371.2067716417,3181424.5455535515,1661769.2439232063,0.0
7,1749371.2067716417,3186490.0632256526,1618548.4758632353,0.0
7,1749371.2067716417,3191716.5351835275,1603718.071458325,0.0
7,1755827.1573324741,3190553.912835113,1621023.7700488535,0.0
7,1755827.1573324741,3195785.6799777327,1638000.0202918644,0.0
7,1755827.1573324741,3200978.298843353,1654832.802486109,0.0
7,1755827.1573324741,3206132.1171645443,1671571.45602062,0.0
7,1755827.1573324741,3211247.319368357,1688076.0022071684,0.0
7,1755827.1573324741,3216324.5570922284,1704580.548393716,0.0
7,1755827.1573324741,3221363.7037878893,1721085.0945802645,0.0
7,1755827.1573324741,3226364.632485249,1737589.6407668127,0.0
7,1755827.1573324741,3231327.2157909772,1754094.1869533602,0.0
7,1772134.8653810273,3219943.6178385494,1770598.7331399084,0.0
7,1772134.8653810273,3224774.7674542116,1786104.7878997396,0.0
7,1772134.8653810273,3229570.3340527266,1801610.8426595712,0.0
7,1772134.8653810273,3234330.1990240375,1817116.8974194028,0.0
7,1772134.8653810273,3239054.2433627197,1732808.785365234,0.0
7,1772134.8653810273,3244075.061556045,1747811.3434059122,0.0
7,1772134.8653810273,3249062.607283212,1762541.1271174818,0.0
7,1772134.8653810273,3254017.6788837644,1776869.2629405418,0.0
7,1772134.8653810273,3258941.5069369087,1791190.2891687173,0.0
7,1772134.8653810273,3263834.0109961363,1805511.3153968938,0.0
7,1772134.8653810273,3268695.0866481336,1705330.9997966313,0.0
7,1772134.8653810273,3273906.300270972,1720622.921894461,0.0
7,1772134.8653810273,3279083.911532227,1735914.8439922903,0.0
