run,Defaulted Assets,Net Assets,Remaining Bank Assets,Bank Defaults
9,397355.05548696,3580536.05092056,1632475.70931236,0
9,397355.05548696,3587029.58539258,1645300.34139901,0
9,397355.05548696,3593502.0162059,1658124.97348566,0
9,397355.05548696,3599953.27301496,1670630.07627916,0
9,397355.05548696,3606384.35033742,1682960.64842416,0
9,397355.05548696,3612795.76267713,1695291.22056917,0
9,397355.05548696,3619187.44448415,1707621.79271417,0
9,397355.05548696,3625559.32999005,1719952.36485917,0
9,397355.05548696,3631911.35320716,1732282.93700418,0
9,397355.05548696,3638243.44792783,1744613.50914918,0
9,397355.05548696,3644555.54772376,1719741.20096529,0
9,397355.05548696,3650971.59554629,1732876.85547986,0
9,397355.05548696,3657365.24467985,1746012.50999443,0
9,414414.680240607,3646676.79570848,1759148.16450899,0
9,414414.680240607,3652968.55781248,1771703.66958964,0
9,414414.680240607,3659239.44077323,1783861.66958699,0
9,414414.680240607,3665490.70001051,1795717.24418891,0
9,414414.680240607,3671723.27819659,1807422.91197832,0
9,414414.680240607,3677937.61275065,1818909.59360791,0
9,414414.680240607,3684134.37281446,1830396.2752375,0
9,414414.680240607,3690313.49980638,1841882.95686708,0
9,414414.680240607,3696474.93494951,1852909.04993342,0
9,414414.680240607,3702620.15456623,1863783.71286653,0
9,414414.680240607,3708749.6093719,1874658.37579964,0
9,414414.680240607,3714863.24681714,1885533.03873274,0
9,414414.680240607,3720961.01417742,1819326.29827463,0
9,414414.680240607,3727299.79656376,1831291.72124334,0
9,414414.680240607,3733619.8234815,1842723.19903843,0
9,414414.680240607,3739922.81222964,1854004.68335174,0
9,454654.722740085,3705969.16349309,1865286.16766504,0
9,454654.722740085,3712104.77347918,1875883.71332294,0
9,499622.118751626,3673258.11433483,1885916.60673081,0
9,499622.118751626,3679215.91936018,1895473.8698163,0
9,729511.140863309,3455272.70408031,1905031.13290179,0
9,753159.418582946,3436791.8982646,1913872.59995392,0
9,753159.418582946,3441868.29592563,1922459.13826714,0
9,753159.418582946,3446932.99311783,1931045.67658036,0
9,753159.418582946,3451985.95083962,1938113.17884101,0
9,753159.418582946,3457032.19341295,1947299.72076207,0
9,753159.418582946,3462064.63498845,1956486.26268313,0
9,753159.418582946,3467083.2295628,1954959.7093318,0
9,753159.418582946,3472123.64129691,1964058.061717,0
9,753159.418582946,3477150.52656217,1973156.41410221,0
9,753159.418582946,3482163.84027037,1982254.76648742,0
9,753159.418582946,3487163.53718298,1991353.11887263,0
9,753159.418582946,3492149.57191068,2000171.10294674,0
9,753159.418582946,3497122.8334739,2008690.63853679,0
9,753159.418582946,3502084.27412369,2017210.17412684,0
9,753159.418582946,3507033.85445701,2025729.70971689,0
9,753159.418582946,3511971.53493948,2034249.24530694,0
9,753159.418582946,3516897.27590492,2042768.78089699,0
9,753159.418582946,3521811.03755495,2051288.31648704,0
9,759712.792727683,3520159.40581377,1848056.43817097,0
9,759712.792727683,3525733.08237258,1856593.09816476,0
9,941525.193125732,3349484.48192189,1865129.75815855,0
9,941525.193125732,3354432.3310011,1873068.10339808,0
9,941525.193125732,3359370.21175978,1881006.44863761,0
9,941525.193125732,3364298.09097019,1888944.79387713,0
9,941525.193125732,3369215.93529383,1896883.13911666,0
9,941525.193125732,3374123.71128109,1904807.19075707,0
9,941525.193125732,3379021.43301617,1912212.01437538,0
9,941525.193125732,3383910.79774497,1919616.83799369,0
9,941525.193125732,3388791.77761081,1926593.21591256,0
9,941525.193125732,3393665.77281647,1933486.22545889,0
9,941525.193125732,3398533.03797433,1940379.23500521,0
9,941525.193125732,3403393.55065089,1947272.24455153,0
9,941525.193125732,3408247.28833789,1954165.25409785,0
9,941525.193125732,3413094.22845202,1961058.26364417,0
9,941525.193125732,3417934.34833471,1967951.27319049,0
9,1098282.7436949,3266010.07468268,1974844.28273681,0
9,1098282.7436949,3270313.96065584,1981518.93454319,0
9,1098282.7436949,3274609.94407621,1988193.58634956,0
9,1098282.7436949,3278897.99860197,1994868.23815594,0
9,1118263.60748815,3263197.23401021,2001542.88996231,0
9,1118263.60748815,3267402.74849037,2007682.23788932,0
9,1118263.60748815,3271601.81685904,2013821.58581632,0
9,1118263.60748815,3275794.41762918,1927407.38860277,0
9,1118263.60748815,3280289.04105927,1934262.53256313,0
9,1118263.60748815,3284775.79608759,1941117.67652348,0
9,1118263.60748815,3289254.65648614,1947972.82048384,0
9,1118263.60748815,3293725.59593948,1954827.96444419,0
9,1205759.41179053,3210692.78374208,1961683.10840455,0
9,1205759.41179053,3214856.14932654,1968010.07942676,0
9,1205759.41179053,3219012.30289287,1974337.05044896,0
9,1205759.41179053,3223161.22040102,1980664.02147117,0
9,1205759.41179053,3227302.87773078,1986990.99249338,0
9,1205759.41179053,3231437.25068158,1993317.96351559,0
9,1205759.41179053,3235564.31497213,1999644.9345378,0
9,1205759.41179053,3239684.04624024,2005971.90556001,0
9,1205759.41179053,3243796.42004251,2012298.87658222,0
9,1205759.41179053,3247901.41185404,2018625.84760443,0
9,1205759.41179053,3251998.99706821,2024952.81862664,0
9,1205759.41179053,3256089.15099635,2031279.78964884,0
9,1205759.41179053,3260171.84886751,2037606.76067105,0
9,1205759.41179053,3264247.06582816,2043933.73169326,0
9,1205759.41179053,3268314.77694195,2050260.70271547,0
9,1205759.41179053,3272374.95718937,2056587.67373768,0
9,1205759.41179053,3276427.58146754,2062914.64475989,0
9,1205759.41179053,3280472.6245899,2069241.6157821,0
9,1205759.41179053,3284510.06128592,2075568.58680431,0
9,1205759.41179053,3288539.86620086,2081895.55782651,0
9,1205759.41179053,3292562.01389544,2088222.52884872,0
9,1205759.41179053,3296576.4788456,2094549.49987093,0
9,1205759.41179053,3300583.23544218,2100876.47089314,0
9,1205759.41179053,3304582.25799068,2106210.33225061,0
9,1205759.41179053,3308576.83107648,2113533.72330311,0
9,1205759.41179053,3312560.30810239,2119552.63951627,0
9,1205759.41179053,3316537.00033101,2124788.85050287,0
9,1205759.41179053,3320509.49416377,2130025.06148948,0
9,1205759.41179053,3324477.77560602,2135261.27247608,0
9,1205759.41179053,3328441.83061645,2140497.48346269,0
9,1205759.41179053,3332401.64510696,2145733.69444929,0
9,1205759.41179053,3336357.20494249,2150729.16632438,0
9,1205759.41179053,3340309.29840455,2155437.20437283,0
9,1205759.41179053,3344258.87205132,2160145.24242129,0
9,1205759.41179053,3348205.91748342,2164853.28046975,0
9,1205759.41179053,3352150.42627347,2169561.31851821,0
9,1205759.41179053,3356092.38996599,2174269.35656667,0
9,1205759.41179053,3360031.80007732,2178977.39461512,0
9,1205759.41179053,3363968.64809552,2183685.43266358,0
9,1205759.41179053,3367902.9254803,2188393.47071204,0
9,1205759.41179053,3371834.62366286,2192903.62361287,0
9,1205759.41179053,3375764.39366303,2197356.73292241,0
9,1205759.41179053,3379692.41919883,2201809.84223195,0
9,1277264.65854443,3312113.44770149,2206262.95154149,0
9,1277264.65854443,3315799.61602202,2210305.92293075,0
9,1277264.65854443,3319484.59499899,2186637.53323616,0
9,1277264.65854443,3323260.75187154,2191340.63213294,0
9,1277264.65854443,3327033.81893733,2196043.73102972,0
9,1277264.65854443,3330803.78589702,2200746.82992651,0
9,1277264.65854443,3334570.64241692,2205449.92882329,0
9,1277264.65854443,3338334.3781289,2087697.15558399,0
9,1277264.65854443,3342503.16887072,2093075.34576441,0
9,1277264.65854443,3346667.92828107,2098453.53594483,0
9,1277264.65854443,3350828.64292219,2103831.72612525,0
9,1277264.65854443,3354985.29931152,2087252.97532015,0
9,1277264.65854443,3359211.07372482,2093326.66812992,0
9,1277264.65854443,3363430.68841014,2099400.36093969,0
9,1277264.65854443,3367644.12283504,2105474.05374946,0
9,1277264.65854443,3371851.35639866,2111547.74655923,0
9,1277264.65854443,3376052.36843146,2117621.439369,0
9,1277264.65854443,3380247.138195,2066390.254995,0
9,1277264.65854443,3384626.661139,2072975.76187676,0
9,1333926.87077272,3332336.61857491,2079561.26875852,0
9,1333926.87077272,3336512.53640763,2085634.96156829,0
9,1333926.87077272,3340682.12832377,2091708.65437806,0
9,1333926.87077272,3344845.37323692,2097782.34718783,0
9,1333926.87077272,3349002.24999042,2103856.03999759,0
9,1333926.87077272,3353152.73735706,2109499.01498216,0
9,1333926.87077272,3357298.24976497,2114912.58028441,0
9,1333926.87077272,3361439.53532991,2120326.14558666,0
9,1333926.87077272,3365576.57996239,2125739.71088891,0
9,1333926.87077272,3369709.36952597,2131153.27619116,0
9,1333926.87077272,3373837.88983708,2136566.84149341,0
9,1333926.87077272,3377962.12666489,2141980.40679566,0
9,1333926.87077272,3382082.06573112,2147393.97209791,0
9,1333926.87077272,3386197.6927099,2152807.53740016,0
9,1333926.87077272,3390308.9932276,2158221.10270242,0
9,1333926.87077272,3394415.95286268,2163634.66800467,0
9,1333926.87077272,3398518.55714554,2169048.23330692,0
9,1333926.87077272,3402616.79155834,2174461.79860917,0
9,1333926.87077272,3406710.64153484,2179875.36391142,0
9,1333926.87077272,3410800.09246025,2185288.92921367,0
9,1333926.87077272,3414885.12967107,2190702.49451592,0
9,1333926.87077272,3418965.73845492,2196116.05981817,0
9,1333926.87077272,3423041.90405038,2201529.62512042,0
9,1333926.87077272,3427113.61164681,2206943.19042267,0
9,1333926.87077272,3431180.84638422,2212356.75572492,0
9,1333926.87077272,3435243.59335309,2217770.32102717,0
9,1333926.87077272,3439301.83759418,2222775.99872559,0
11,0,3822746.04944953,3800452.59680289,0
11,0,3822820.36095835,3787485.46296638,0
11,0,3822938.14395166,3771765.50472508,0
11,0,3823108.71941575,3775308.20753047,0
11,0,3823268.05445536,3723502.34588133,0
11,0,3823600.60681728,3678260.1753145,0
11,0,3824085.07492229,3654701.73513761,0
11,0,3824649.6860549,3653913.66448194,0
11,13347.4068333941,3811871.39929342,3634412.34365475,0
11,13347.4068333941,3812462.92947888,3638547.35314685,0
11,26484.0438308374,3799906.01106921,3642682.36263894,0
11,26484.0438308374,3800430.08989731,3580639.7247562,0
11,26484.0438308374,3801162.72444778,3495461.19827865,0
11,65693.8208706026,3762971.95249525,3458079.38883515,0
11,65693.8208706026,3763988.26104078,3464440.60111157,0
11,65693.8208706026,3764986.75324054,3470361.70766876,0
11,65693.8208706026,3765968.83672578,3476282.81422595,0
11,65693.8208706026,3766934.45680078,3345673.6073196,0
11,65693.8208706026,3768338.65963239,3353013.62278116,0
11,65693.8208706026,3769723.07642189,3279684.75494645,0
11,65693.8208706026,3771356.53749348,3287554.76540379,0
11,65693.8208706026,3772969.21006711,3231402.83506347,0
11,65693.8208706026,3774774.43131712,3239264.62556793,0
11,65693.8208706026,3776559.46400295,3246899.86059958,0
11,65693.8208706026,3778324.9960143,3236076.91880015,0
11,65693.8208706026,3780132.48960501,3243789.52233454,0
11,65693.8208706026,3781920.29949591,3251502.12586894,0
11,65693.8208706026,3783688.36007467,3227008.32463132,0
11,129868.681566742,3721369.09949667,3235377.1396009,0
11,129868.681566742,3722989.07269632,3243554.17631324,0
11,129868.681566742,3724587.1890176,3251594.16812251,0
11,129868.681566742,3726163.83242059,3259469.02790043,0
11,129868.681566742,3727719.48176899,3236979.90382746,0
11,129868.681566742,3729355.28036212,3244066.03292536,0
11,129868.681566742,3730972.91118691,3251152.16202327,0
11,129868.681566742,3732572.31368413,3257822.26237833,0
11,129868.681566742,3734154.81385515,3264239.92897376,0
11,129868.681566742,3735721.19680475,3270657.5955692,0
11,129868.681566742,3737271.40880887,3277075.26216464,0
11,129868.681566742,3738805.39596435,3283492.92876008,0
11,129868.681566742,3740323.10418836,3289910.59535552,0
11,129868.681566742,3741824.47921781,3296328.26195096,0
11,129868.681566742,3743309.4666087,3302745.9285464,0
11,129868.681566742,3744778.01173557,3200771.10992317,0
11,129868.681566742,3746591.36807495,3207699.19253407,0
11,129868.681566742,3748387.67532675,3214161.04445931,0
11,129868.681566742,3750168.43076297,3214829.977369,0
11,167341.92045597,3714479.65338506,2999626.58133304,0
11,167341.92045597,3716862.49695857,3006407.39299826,0
11,167341.92045597,3719230.68063843,3013188.20466348,0
11,167341.92045597,3721584.15555835,3019395.98626555,0
11,167341.92045597,3723924.78278933,3025438.84646035,0
11,167341.92045597,3726253.06924376,3031481.70665515,0
11,167341.92045597,3728568.97378572,3037524.56684996,0
11,167341.92045597,3730872.45514217,3043567.42704476,0
11,167341.92045597,3733163.4719025,3049594.06528053,0
11,167341.92045597,3735442.03659124,3054980.71404014,0
11,167341.92045597,3737710.24099974,3060367.36279975,0
11,167341.92045597,3739968.05059374,3065754.01155937,0
11,167341.92045597,3742215.43072385,3055429.60213076,0
11,167341.92045597,3744504.71681916,3061420.05481628,0
11,167341.92045597,3746781.66569251,3056529.88072081,0
11,167341.92045597,3749082.50497575,3063124.13733223,0
11,167341.92045597,3751369.03286789,3069718.39394366,0
11,167341.92045597,3753641.20166431,3076312.65055508,0
11,167341.92045597,3755898.96350134,3082868.56138648,0
11,167341.92045597,3758142.39817505,3088546.88256222,0
11,167341.92045597,3760374.3832271,3094225.20373795,0
11,167341.92045597,3762594.88049206,3020782.85714765,0
11,167341.92045597,3765067.58723654,3027020.78635667,0
11,282409.017121043,3652460.6465744,3033258.71556569,0
11,282409.017121043,3654524.6530111,3038912.94390894,0
11,282409.017121043,3656576.69204144,3044567.17225219,0
11,282409.017121043,3658616.72377407,3050221.40059544,0
11,282409.017121043,3660644.70818466,3055875.62893869,0
11,282409.017121043,3662660.60511548,3061529.85728193,0
11,282409.017121043,3664664.37427493,2944295.27148245,0
11,282409.017121043,3667065.60461757,2950923.74176757,0
11,305322.731116209,3646539.03016524,2957552.21205268,0
11,305322.731116209,3648835.65289228,2963635.77166873,0
11,305322.731116209,3651119.65249636,2969487.10203356,0
11,305322.731116209,3653391.7609979,2974759.03720278,0
11,305322.731116209,3655653.87007722,2979582.58145773,0
11,305322.731116209,3657907.44103928,2984406.12571269,0
11,305322.731116209,3660152.44542371,2989229.66996764,0
11,305322.731116209,3662388.85467523,2994053.21422259,0
11,305322.731116209,3664616.6401434,2998876.75847755,0
11,305322.731116209,3666835.77308229,3003255.91278849,0
11,305322.731116209,3669047.70594993,2822671.88965244,0
11,305322.731116209,3671868.95867093,2827729.97121536,0
11,305322.731116209,3674682.75529578,2832788.05277828,0
11,305322.731116209,3677489.07097084,2837846.1343412,0
11,305322.731116209,3680287.8807596,2842904.21590413,0
11,305322.731116209,3683079.15964245,2847962.29746705,0
11,305322.731116209,3685862.88251637,2784366.960399,0
11,305322.731116209,3688867.86892343,2789546.19630902,0
11,305322.731116209,3691865.60783214,2794725.43221904,0
11,305322.731116209,3694856.07508419,2799904.66812906,0
11,305322.731116209,3697839.2464407,2805083.90403908,0
11,305322.731116209,3700815.09758204,2810263.1399491,0
11,305322.731116209,3703783.60410749,2815442.37585912,0
11,305322.731116209,3706744.74153498,2820621.61176914,0
11,305322.731116209,3709698.48530087,2825800.84767916,0
11,305322.731116209,3712644.81075961,2830980.08358918,0
11,305322.731116209,3715583.69318351,2836159.3194992,0
11,305322.731116209,3718515.10776245,2841338.55540922,0
11,395113.418421343,3631648.3422985,2846517.79131924,0
11,395113.418421343,3634265.4441351,2851069.88096243,0
11,395113.418421343,3636876.09601234,2855621.97060562,0
11,395113.418421343,3639480.27643036,2860174.0602488,0
11,395113.418421343,3642077.96381763,2864726.14989199,0
11,395113.418421343,3644669.13653072,2869278.23953518,0
11,395113.418421343,3647253.77285404,2873830.32917837,0
11,495807.970984286,3549137.29843668,2878382.41882156,0
11,495807.970984286,3551373.1480354,2881960.26652288,0
11,559901.187032973,3489511.30825842,2885538.1142242,0
11,559901.187032973,3491524.55223853,2888556.35389224,0
11,610367.237466834,3443068.39579916,2891574.59356028,0
11,610367.237466834,3444906.70847329,2894062.83823253,0
11,610367.237466834,3446742.85470742,2896551.08290477,0
11,610367.237466834,3448576.8272801,2899039.32757702,0
11,610367.237466834,3450408.61894578,2848139.84540905,0
11,610367.237466834,3452416.18152423,2639696.41859706,0
11,610367.237466834,3455125.24740066,2644051.23131757,0
11,610367.237466834,3457828.82745427,2648406.04403809,0
11,610367.237466834,3460526.90339899,2652760.85675861,0
11,610367.237466834,3463219.45688779,2657115.66947913,0
11,610367.237466834,3465906.46951248,2661470.48219965,0
11,610367.237466834,3468587.92280353,2665825.29492017,0
11,610367.237466834,3471263.79822981,2670180.10764069,0
11,610367.237466834,3473934.07719844,2674534.92036121,0
11,610367.237466834,3476598.74105456,2678889.73308173,0
11,610367.237466834,3479257.77108114,2683244.54580225,0
11,610367.237466834,3481911.14849873,2687599.35852277,0
11,610367.237466834,3484558.85446532,2586190.66695176,0
11,610367.237466834,3487553.41509036,2590990.35345744,0
11,610367.237466834,3490541.95862914,2595790.03996311,0
11,610367.237466834,3493524.46502469,2492579.16978167,0
11,610367.237466834,3496860.94934217,2497501.4575195,0
11,610367.237466834,3500192.14764825,2502423.74525734,0
11,610367.237466834,3503518.04232288,2507346.03299517,0
11,610367.237466834,3506838.61568731,2512268.320733,0
11,610367.237466834,3510153.85000382,2517190.60847084,0
11,610367.237466834,3513463.7274756,2522112.89620867,0
11,610367.237466834,3516768.23024649,2527035.1839465,0
11,610367.237466834,3520067.34040082,2531957.47168434,0
11,610367.237466834,3523361.03996321,2536879.75942217,0
11,610367.237466834,3526649.31089835,2541802.04716001,0
11,610367.237466834,3529932.13511081,2546724.33489784,0
11,610367.237466834,3533209.49444485,2551646.62263567,0
11,610367.237466834,3536481.37068422,2556568.91037351,0
11,610367.237466834,3539747.74555192,2561491.19811134,0
11,610367.237466834,3543008.60071006,2566413.48584917,0
11,610367.237466834,3546263.91775959,2571335.77358701,0
11,610367.237466834,3549513.67824017,2576258.06132484,0
11,610367.237466834,3552757.86362988,2581180.34906267,0
11,610367.237466834,3555996.45534511,2586102.63680051,0
11,610367.237466834,3559229.43474026,2591024.92453834,0
11,610367.237466834,3562456.7831076,2595947.21227618,0
11,610367.237466834,3565678.48167704,2600869.50001401,0
11,610367.237466834,3568894.51161591,2605791.78775184,0
11,610367.237466834,3572104.85402879,2610714.07548968,0
11,610367.237466834,3575309.48995726,2615636.36322751,0
11,610367.237466834,3578508.40037969,2620558.65096534,0
11,610367.237466834,3581701.56621107,2625480.93870318,0
11,610367.237466834,3584888.96830276,2630403.22644101,0
11,610367.237466834,3588070.5874423,2635325.51417884,0
11,610367.237466834,3591246.40435318,2640247.80191668,0
11,610367.237466834,3594416.39969464,2645170.08965451,0
11,610367.237466834,3597580.55406144,2650092.37739234,0
11,610367.237466834,3600738.84798367,2655014.66513018,0
11,610367.237466834,3603891.26192651,2659936.95286801,0
11,610367.237466834,3607037.77629004,2664859.24060585,0
11,610367.237466834,3610178.37140899,2669781.52834368,0
11,610367.237466834,3613313.02755254,2674703.81608151,0
11,610367.237466834,3616441.72492411,2679626.10381935,0
11,610367.237466834,3619564.44366113,2684548.39155718,0
11,610367.237466834,3622681.16383481,2689470.67929501,0
11,610367.237466834,3625791.86544994,2694392.96703285,0
11,610367.237466834,3628896.52844466,2699315.25477068,0
11,610367.237466834,3631995.13269024,2704237.54250851,0
11,610367.237466834,3635087.65799085,2709159.83024635,0
11,610367.237466834,3638174.08408333,2714082.11798418,0
11,610367.237466834,3641254.39063699,2719004.40572201,0
11,610367.237466834,3644328.55725338,2723247.21522894,0
11,610367.237466834,3647398.82839346,2727218.8703542,0
11,610367.237466834,3650466.09492026,2731190.52547945,0
11,610367.237466834,3653530.34681839,2735162.1806047,0
11,610367.237466834,3656591.5740391,2739133.83572995,0
11,610367.237466834,3659649.76650013,2743105.4908552,0
11,610367.237466834,3662704.91408562,2747077.14598045,0
11,610367.237466834,3665757.00664597,2751048.8011057,0
11,610367.237466834,3668806.03399777,2755020.45623096,0
11,610367.237466834,3671851.98592366,2758992.11135621,0
11,610367.237466834,3674894.85217222,2762963.76648146,0
11,610367.237466834,3677934.62245785,2766935.42160671,0
11,610367.237466834,3680971.28646069,2770907.07673196,0
11,610367.237466834,3684004.83382645,2774878.73185721,0
11,610367.237466834,3687035.25416635,2778850.38698246,0
11,610367.237466834,3690062.53705696,2782822.04210771,0
11,610367.237466834,3693086.67204013,2786793.69723297,0
11,610367.237466834,3696107.64862282,2790709.16467754,0
11,610367.237466834,3699125.6435693,2794576.41143697,0
11,610367.237466834,3702140.80767641,2764551.70359612,0
11,610367.237466834,3705266.10469001,2769178.63847333,0
11,712595.430297442,3606158.20341346,2773805.57335053,1
11,712595.430297442,3608932.71218034,2777997.99305022,1
11,712595.430297442,3611702.49457744,2782190.4127499,1
11,712595.430297442,3614467.53485019,2786382.83244959,1
11,712595.430297442,3617227.81719153,2790575.25214927,1
11,712595.430297442,3619983.32574167,2794767.67184896,1
11,712595.430297442,3622734.04458798,2798960.09154864,1
11,712595.430297442,3625479.95776478,2803152.51124833,1
11,712595.430297442,3628221.04925317,2807344.93094801,1
11,712595.430297442,3630957.30298085,2811537.35064769,1
11,712595.430297442,3633688.70282196,2815729.77034738,1
11,712595.430297442,3636415.23259688,2819922.19004706,1
11,712595.430297442,3639136.87607204,2824114.60974675,1
11,712595.430297442,3641853.61695979,2828307.02944643,1
11,712595.430297442,3644565.43891817,2832499.44914612,1
11,712595.430297442,3647272.32555074,2836691.8688458,1
11,712595.430297442,3649974.26040643,2840884.28854549,1
11,712595.430297442,3652671.2269793,2845052.33698294,1
11,712595.430297442,3655363.28994595,2848588.54524744,1
11,712595.430297442,3658052.53909495,2852124.75351193,1
11,712595.430297442,3660738.96504689,2855660.96177643,1
11,712595.430297442,3663422.55839113,2859197.17004092,1
11,712595.430297442,3666103.30968563,2862733.37830542,1
11,712595.430297442,3668781.20945689,2866269.58656991,1
11,995924.79322296,3388126.88527433,2869805.79483441,2
11,995924.79322296,3389854.62224246,2872845.22001764,2
11,995924.79322296,3391577.98691655,2875884.64520088,2
11,995924.79322296,3393296.96472227,2878924.07038412,2
11,995924.79322296,3395011.54103673,2881963.49556735,2
11,995924.79322296,3396721.70118829,2885002.92075059,2
11,995924.79322296,3398427.43045642,2888042.34593383,2
11,995924.79322296,3400128.71407149,2891081.77111706,2
11,995924.79322296,3401825.53721467,2894121.1963003,2
11,995924.79322296,3403517.88501772,2897160.62148354,2
11,995924.79322296,3405205.74256284,2900200.04666678,2
2,0,3832069.85957725,3806805.76498977,0
2,0,3832154.07322588,3776189.67140977,0
2,0,3832340.62123193,3723429.90675161,0
2,0,3832703.65694686,3693317.80972679,0
2,0,3833168.2764376,3693658.13267773,0
2,0,3833633.31025013,3553868.75726383,0
2,0,3834565.85876008,3462018.86550086,0
2,0,3835807.68207095,3294022.92757567,0
2,0,3837613.6312526,3099353.07712982,0
2,0,3840074.49976634,3050318.40079179,0
2,0,3842707.02009626,2861510.06959516,0
2,0,3845977.67659793,2862515.99583302,0
2,0,3849255.88220048,2882560.31454149,0
2,0,3852478.20075934,2676494.03923431,0
2,0,3856398.14796442,2599154.12319977,0
2,34148.5038113868,3826440.45756892,2602239.81757587,0
2,34348.4744433109,3830321.15573697,2536851.90606545,0
2,34348.4744433109,3834632.71990254,2403742.63381959,0
2,34348.4744433109,3839402.35352282,2240371.68485025,0
2,34348.4744433109,3844732.45575173,2030120.75773812,0
2,75440.3022741933,3809689.33358089,1884830.8347315,0
2,75440.3022741933,3816105.52857706,1908875.92700115,0
2,75440.3022741933,3822462.96058231,1891725.70472946,0
2,75440.3022741933,3828898.75143515,1738373.81507777,0
2,75440.3022741933,3835867.16788968,1756650.92685638,0
2,75440.3022741933,3842797.88869312,1681598.86589731,0
2,75440.3022741933,3850001.88543578,1627507.26103927,0
2,75440.3022741933,3857410.20085043,1566214.11823077,0
2,75440.3022741933,3865047.52112583,1549911.64289242,0
2,101248.43363726,3846956.50935687,1572333.14565857,0
2,101248.43363726,3854538.58723587,1593735.75220946,0
2,101248.43363726,3862074.59668596,1548440.29144038,0
2,101248.43363726,3869786.71103678,1570147.92590101,0
2,101248.43363726,3877452.1736539,1416478.80151274,0
2,101248.43363726,3885655.4182277,1381287.32380281,0
2,101248.43363726,3894003.31187578,1404537.29648931,0
2,101248.43363726,3902301.53192707,1427787.2691758,0
2,101248.43363726,3910549.91280291,1451037.24186229,0
2,101248.43363726,3918748.28837271,1474287.21454879,0
2,101248.43363726,3926896.49195212,1497537.18723528,0
2,101248.43363726,3934994.35630118,1464199.48875958,0
2,101248.43363726,3943230.33919299,1392673.17468991,0
2,101248.43363726,3951732.196408,1415984.22019145,0
2,120139.888341075,3941293.23495824,1294075.72308859,0
2,120139.888341075,3950117.29333113,1314498.16566163,0
2,120139.888341075,3958902.69042337,1337261.54463861,0
2,120139.888341075,3967641.49424265,1359496.63351774,0
2,120139.888341075,3976335.31044507,1289210.97584627,0
2,120139.888341075,3985292.3915604,1311690.41456973,0
2,120139.888341075,3994204.39815036,1333980.9388149,0
2,121135.086327971,4002076.61169459,1356271.46306007,0
2,121135.086327971,4010895.96219004,1270553.72122555,0
2,121135.086327971,4020030.43632658,1292187.3365426,0
2,121135.086327971,4029123.2466592,1231492.55719021,0
2,121135.086327971,4038448.68229076,1253508.04800886,0
2,121135.086327971,4047731.81773837,1275523.53882752,0
2,139083.044971462,4039024.55335791,1297539.02964618,0
2,139083.044971462,4048162.83843695,1287413.28633411,0
2,139083.044971462,4057365.33694396,1309616.63503217,0
2,139083.044971462,4066524.49928367,1331819.98373023,0
2,161244.517182008,4053478.70879163,1257624.65501342,0
2,161244.517182008,4062798.22230423,1245525.62003694,0
2,161244.517182008,4072189.13097845,1269449.50637918,0
2,161244.517182008,4081531.59639378,1292777.93693227,0
2,161244.517182008,4090827.44192532,1229560.54844085,0
2,161244.517182008,4100364.99823694,1253619.35620697,0
2,161244.517182008,4109854.15037704,1277678.16397309,0
2,161244.517182008,4119294.73699839,1301359.07203741,0
2,161244.517182008,4128687.85588159,1324898.35143261,0
2,161244.517182008,4138033.82089642,1348437.63082781,0
2,161244.517182008,4147332.47486331,1371976.91022301,0
2,161244.517182008,4156583.66007878,1395516.18961821,0
2,161244.517182008,4165787.21831365,1419055.46901341,0
2,161244.517182008,4174942.99081132,1442594.74840861,0
2,161244.517182008,4184050.81828599,1466035.6377787,0
2,161244.517182008,4193110.86888769,1488986.36010044,0
2,161244.517182008,4202124.61725031,1511937.08242218,0
2,161244.517182008,4211091.90903307,1534887.80474392,0
2,161244.517182008,4220012.5893807,1557838.52706566,0
2,161244.517182008,4228886.50292175,1580694.21876153,0
2,161244.517182008,4237713.81053562,1603361.92891356,0
2,161244.517182008,4246494.98347436,1570875.10774203,0
2,161244.517182008,4255413.71639347,1593994.52957534,0
2,161244.517182008,4264285.11368286,1617038.51689212,0
2,161244.517182008,4273109.2690055,1583664.18175345,0
2,161244.517182008,4282074.085963,1607141.65571961,0
2,161244.517182008,4290990.52739715,1630619.12968576,0
2,161244.517182008,4299858.43205619,1616820.22131356,0
2,161244.517182008,4308801.89275866,1641042.6181541,0
2,213266.405427849,4265672.53542817,1665265.01499463,0
2,213266.405427849,4274340.56049628,1688992.04764083,0
2,213266.405427849,4282958.38887247,1711832.24408858,0
2,213266.405427849,4291528.80935508,1734515.72934591,0
2,213266.405427849,4300052.18628845,1756616.36191734,0
2,213266.405427849,4308530.30570302,1778716.99448877,0
2,213266.405427849,4316963.0167404,1800817.6270602,0
2,213266.405427849,4325350.16803933,1822918.25963163,0
2,213266.405427849,4333691.60773402,1708055.43208074,0
2,213266.405427849,4342443.72831953,1729636.95924661,0
2,213266.405427849,4351153.08421644,1749880.83197643,0
2,213266.405427849,4359823.99172391,1770124.70470625,0
2,213266.405427849,4368456.32268064,1790368.57743607,0
2,213266.405427849,4377049.94849812,1810612.45016588,0
2,213266.405427849,4385604.74015923,1830856.3228957,0
2,213266.405427849,4394120.56821677,1850327.31602919,0
2,213266.405427849,4402599.8790574,1869676.21022061,0
